Subject,Condition,Order,Section,Coder,trial,num,Num_Error,Lex_Error,Plural_Error,Type,carrier,target,row,Age,Age_Group
4,Reformulation,2,trial2,1,41,2,no,no,yes,IP,three,teeth,66,3.249828884,3
4,Reformulation,2,trial2,1,42,1,no,no,no,RP,two,turtles,67,3.249828884,3
4,Reformulation,2,trial2,1,42,2,no,no,no,IP,two,geese,68,3.249828884,3
4,Reformulation,2,post,1,43,1,NA,yes,NA,RP,bye-bye,snakes,69,3.249828884,3
4,Reformulation,2,post,1,44,1,NA,no,yes,IP,bye-bye,geese,70,3.249828884,3
4,Reformulation,2,post,1,45,1,NA,no,yes,RP,bye-bye,forks,71,3.249828884,3
4,Reformulation,2,post,1,46,1,NA,no,no,IP,bye-bye,men,72,3.249828884,3
4,Reformulation,2,post,1,47,1,NA,no,no,RP,bye-bye,turtles,73,3.249828884,3
4,Reformulation,2,post,1,48,1,NA,no,no,IP,bye-bye,mice,74,3.249828884,3
4,Reformulation,2,post,1,49,1,NA,yes,yes,IP,bye-bye,women,75,3.249828884,3
4,Reformulation,2,post,1,50,1,NA,no,no,RP,bye-bye,dogs,76,3.249828884,3
4,Reformulation,2,post,1,51,1,NA,no,yes,IP,bye-bye,snowmen,77,3.249828884,3
4,Reformulation,2,post,1,52,1,NA,no,yes,IP,bye-bye,leaves,78,3.249828884,3
4,Reformulation,2,post,1,53,1,NA,no,no,IP,bye-bye,teeth,79,3.249828884,3
4,Reformulation,2,post,1,54,1,NA,no,no,RP,bye-bye,cats,80,3.249828884,3
4,Reformulation,2,post,1,55,1,NA,no,no,IP,bye-bye,feet,81,3.249828884,3
5,Reformulation,1,pre,1,1,1,NA,no,no,RP,hi,frogs,1,3.969883641,3
5,Reformulation,1,pre,1,2,1,NA,no,no,RP,hi,pigs,2,3.969883641,3
5,Reformulation,1,pre,1,3,1,NA,no,yes,IP,hi,snowmen,3,3.969883641,3
5,Reformulation,1,pre,1,4,1,NA,no,yes,IP,hi,teeth,4,3.969883641,3
5,Reformulation,1,pre,1,5,1,NA,yes,yes,IP,hi,men,5,3.969883641,3
5,Reformulation,1,pre,1,6,1,NA,no,no,RP,hi,dogs,6,3.969883641,3
5,Reformulation,1,pre,1,7,1,NA,no,no,IP,hi,feet,7,3.969883641,3
5,Reformulation,1,pre,1,8,1,NA,yes,no,IP,hi,women,8,3.969883641,3
5,Reformulation,1,pre,1,9,1,NA,no,yes,IP,hi,leaves,9,3.969883641,3
5,Reformulation,1,pre,1,10,1,NA,no,no,RP,hi,turtles,10,3.969883641,3
5,Reformulation,1,pre,1,11,1,NA,no,no,RP,hi,snakes,11,3.969883641,3
5,Reformulation,1,pre,1,12,1,NA,no,no,RP,hi,forks,12,3.969883641,3
5,Reformulation,1,pre,1,13,1,NA,yes,no,RP,hi,cats,13,3.969883641,3
5,Reformulation,1,pre,1,14,1,NA,no,yes,IP,hi,geese,14,3.969883641,3
5,Reformulation,1,pre,1,15,1,NA,no,no,RP,hi,spoons,15,3.969883641,3
5,Reformulation,1,pre,1,16,1,NA,no,yes,IP,hi,mice,16,3.969883641,3
5,Reformulation,1,trial1,1,17,1,yes,no,no,RS,one,fork,17,3.969883641,3
5,Reformulation,1,trial1,1,17,2,no,no,no,RP,two,cats,18,3.969883641,3
5,Reformulation,1,trial1,1,18,1,no,no,no,RS,one,pig,19,3.969883641,3
5,Reformulation,1,trial1,1,18,2,no,no,no,IP,two,leaves,20,3.969883641,3
5,Reformulation,1,trial1,1,19,1,no,no,no,IS,one,tooth,21,3.969883641,3
5,Reformulation,1,trial1,1,19,2,no,no,no,RS,one,spoon,22,3.969883641,3
5,Reformulation,1,trial1,1,20,1,no,yes,no,RP,two,snakes,23,3.969883641,3
5,Reformulation,1,trial1,1,20,2,no,no,yes,IP,three,geese,24,3.969883641,3
5,Reformulation,1,trial1,1,21,1,no,no,yes,RP,two,frogs,25,3.969883641,3
5,Reformulation,1,trial1,1,21,2,no,no,no,IP,two,teeth,26,3.969883641,3
5,Reformulation,1,trial1,1,22,1,no,yes,no,RS,one,snake,27,3.969883641,3
5,Reformulation,1,trial1,1,22,2,no,no,no,RP,three,forks,28,3.969883641,3
5,Reformulation,1,trial1,1,23,1,no,yes,no,IS,one,man,29,3.969883641,3
5,Reformulation,1,trial1,1,23,2,no,no,yes,IP,three,mice,30,3.969883641,3
5,Reformulation,1,trial1,1,24,1,no,no,no,RP,two,dogs,31,3.969883641,3
5,Reformulation,1,trial1,1,24,2,no,no,yes,IP,two,snowmen,32,3.969883641,3
5,Reformulation,1,trial1,1,25,1,no,no,no,RS,one,turtle,33,3.969883641,3
5,Reformulation,1,trial1,1,25,2,no,no,no,IS,one,goose,34,3.969883641,3
5,Reformulation,1,trial1,1,26,1,no,no,no,IS,one,woman,35,3.969883641,3
5,Reformulation,1,trial1,1,26,2,no,yes,no,RP,two,spoons,36,3.969883641,3
5,Reformulation,1,trial1,1,27,1,no,no,no,IS,one,leaf,37,3.969883641,3
5,Reformulation,1,trial1,1,27,2,no,no,no,IP,three,feet,38,3.969883641,3
5,Reformulation,1,trial1,1,28,1,no,no,no,RS,one,cat,39,3.969883641,3
5,Reformulation,1,trial1,1,28,2,no,no,no,IS,one,mouse,40,3.969883641,3
5,Reformulation,1,trial1,1,29,1,no,no,no,IS,one,snowman,41,3.969883641,3
5,Reformulation,1,trial1,1,29,2,no,no,no,RP,three,pigs,42,3.969883641,3
5,Reformulation,1,trial1,1,30,1,no,no,no,RS,one,frog,43,3.969883641,3
5,Reformulation,1,trial1,1,30,2,no,no,yes,IP,two,women,44,3.969883641,3
5,Reformulation,1,trial1,1,31,1,no,no,no,RP,three,turtles,45,3.969883641,3
5,Reformulation,1,trial1,1,31,2,no,yes,no,IP,two,men,46,3.969883641,3
5,Reformulation,1,trial1,1,32,1,no,no,no,RS,one,dog,47,3.969883641,3
5,Reformulation,1,trial1,1,32,2,no,no,no,IS,one,foot,48,3.969883641,3
5,Reformulation,1,trial2,1,33,1,no,no,no,RP,two,spoons,49,3.969883641,3
5,Reformulation,1,trial2,1,33,2,no,no,no,IP,two,teeth,50,3.969883641,3
5,Reformulation,1,trial2,1,34,1,no,no,no,RS,one,frog,51,3.969883641,3
5,Reformulation,1,trial2,1,34,2,yes,no,no,IP,three,geese,52,3.969883641,3
5,Reformulation,1,trial2,1,35,1,no,no,no,RS,one,dog,53,3.969883641,3
5,Reformulation,1,trial2,1,35,2,no,no,no,RP,two,pigs,54,3.969883641,3
5,Reformulation,1,trial2,1,36,1,no,no,no,RP,three,frogs,55,3.969883641,3
5,Reformulation,1,trial2,1,36,2,no,yes,no,IP,two,men,56,3.969883641,3
5,Reformulation,1,trial2,1,37,1,no,no,no,IS,one,goose,57,3.969883641,3
5,Reformulation,1,trial2,1,37,2,no,no,yes,IP,three,snowmen,58,3.969883641,3
5,Reformulation,1,trial2,1,38,1,no,no,no,RP,two,turtles,59,3.969883641,3
5,Reformulation,1,trial2,1,38,2,no,no,no,IP,three,women,60,3.969883641,3
5,Reformulation,1,trial2,1,39,1,no,yes,no,IS,one,man,61,3.969883641,3
5,Reformulation,1,trial2,1,39,2,no,no,no,IP,two,leaves,62,3.969883641,3
5,Reformulation,1,trial2,1,40,1,no,no,no,IS,one,leaf,63,3.969883641,3
5,Reformulation,1,trial2,1,40,2,no,yes,no,RP,three,snakes,64,3.969883641,3
5,Reformulation,1,trial2,1,41,1,no,no,no,RS,one,spoon,65,3.969883641,3
5,Reformulation,1,trial2,1,41,2,no,no,yes,IP,two,mice,66,3.969883641,3
5,Reformulation,1,trial2,1,42,1,no,no,no,RP,two,cats,67,3.969883641,3
5,Reformulation,1,trial2,1,42,2,no,no,no,IP,two,feet,68,3.969883641,3
5,Reformulation,1,post,1,43,1,NA,no,no,RP,bye-bye,forks,69,3.969883641,3
5,Reformulation,1,post,1,44,1,NA,no,yes,IP,bye-bye,snowmen,70,3.969883641,3
5,Reformulation,1,post,1,45,1,NA,no,yes,IP,bye-bye,geese,71,3.969883641,3
5,Reformulation,1,post,1,46,1,NA,no,no,RP,bye-bye,dogs,72,3.969883641,3
5,Reformulation,1,post,1,47,1,NA,yes,no,IP,bye-bye,men,73,3.969883641,3
5,Reformulation,1,post,1,48,1,NA,no,no,RP,bye-bye,turtles,74,3.969883641,3
5,Reformulation,1,post,1,49,1,NA,no,no,IP,bye-bye,women,75,3.969883641,3
5,Reformulation,1,post,1,50,1,NA,no,yes,IP,bye-bye,mice,76,3.969883641,3
5,Reformulation,1,post,1,51,1,NA,yes,no,RP,bye-bye,cats,77,3.969883641,3
5,Reformulation,1,post,1,52,1,NA,no,no,IP,bye-bye,feet,78,3.969883641,3
5,Reformulation,1,post,1,53,1,NA,no,no,RP,bye-bye,snakes,79,3.969883641,3
5,Reformulation,1,post,1,54,1,NA,no,no,IP,bye-bye,leaves,80,3.969883641,3
5,Reformulation,1,post,1,55,1,NA,no,yes,IP,bye-bye,teeth,81,3.969883641,3
6,Repetition,1,pre,1,1,1,NA,no,no,RP,hi,frogs,1,3.515400411,3
6,Repetition,1,pre,1,2,1,NA,no,no,RP,hi,pigs,2,3.515400411,3
6,Repetition,1,pre,1,3,1,NA,no,yes,IP,hi,snowmen,3,3.515400411,3
6,Repetition,1,pre,1,4,1,NA,no,no,IP,hi,teeth,4,3.515400411,3
6,Repetition,1,pre,1,5,1,NA,yes,no,IP,hi,men,5,3.515400411,3
6,Repetition,1,pre,1,6,1,NA,no,no,RP,hi,dogs,6,3.515400411,3
6,Repetition,1,pre,1,7,1,NA,no,no,IP,hi,feet,7,3.515400411,3
6,Repetition,1,pre,1,8,1,NA,yes,no,IP,hi,women,8,3.515400411,3
6,Repetition,1,pre,1,9,1,NA,no,yes,IP,hi,leaves,9,3.515400411,3
6,Repetition,1,pre,1,10,1,NA,no,no,RP,hi,turtles,10,3.515400411,3
6,Repetition,1,pre,1,11,1,NA,no,no,RP,hi,snakes,11,3.515400411,3
6,Repetition,1,pre,1,12,1,NA,no,no,RP,hi,forks,12,3.515400411,3
6,Repetition,1,pre,1,13,1,NA,no,no,RP,hi,cats,13,3.515400411,3
6,Repetition,1,pre,1,14,1,NA,no,yes,IP,hi,geese,14,3.515400411,3
6,Repetition,1,pre,1,15,1,NA,no,no,RP,hi,spoons,15,3.515400411,3
6,Repetition,1,pre,1,16,1,NA,no,yes,IP,hi,mice,16,3.515400411,3
6,Repetition,1,trial1,1,17,1,no,no,no,RS,one,fork,17,3.515400411,3
6,Repetition,1,trial1,1,17,2,no,no,yes,RP,two,cats,18,3.515400411,3
6,Repetition,1,trial1,1,18,1,no,no,no,RS,one,pig,19,3.515400411,3
6,Repetition,1,trial1,1,18,2,no,no,no,IP,two,leaves,20,3.515400411,3
6,Repetition,1,trial1,1,19,1,no,no,no,IS,one,tooth,21,3.515400411,3
6,Repetition,1,trial1,1,19,2,no,no,no,RS,one,spoon,22,3.515400411,3
6,Repetition,1,trial1,1,20,1,no,no,yes,RP,two,snakes,23,3.515400411,3
6,Repetition,1,trial1,1,20,2,no,no,yes,IP,three,geese,24,3.515400411,3
6,Repetition,1,trial1,1,21,1,no,no,yes,RP,two,frogs,25,3.515400411,3
6,Repetition,1,trial1,1,21,2,no,no,yes,IP,two,teeth,26,3.515400411,3
6,Repetition,1,trial1,1,22,1,no,no,no,RS,one,snake,27,3.515400411,3
6,Repetition,1,trial1,1,22,2,no,no,yes,RP,three,forks,28,3.515400411,3
6,Repetition,1,trial1,1,23,1,no,no,no,IS,one,man,29,3.515400411,3
6,Repetition,1,trial1,1,23,2,no,no,no,IP,three,mice,30,3.515400411,3
6,Repetition,1,trial1,1,24,1,no,no,no,RP,two,dogs,31,3.515400411,3
6,Repetition,1,trial1,1,24,2,no,no,yes,IP,two,snowmen,32,3.515400411,3
6,Repetition,1,trial1,1,25,1,no,no,no,RS,one,turtle,33,3.515400411,3
6,Repetition,1,trial1,1,25,2,no,no,no,IS,one,goose,34,3.515400411,3
6,Repetition,1,trial1,1,26,1,no,yes,no,IS,one,woman,35,3.515400411,3
6,Repetition,1,trial1,1,26,2,no,no,no,RP,two,spoons,36,3.515400411,3
6,Repetition,1,trial1,1,27,1,no,no,no,IS,one,leaf,37,3.515400411,3
6,Repetition,1,trial1,1,27,2,no,no,no,IP,three,feet,38,3.515400411,3
6,Repetition,1,trial1,1,28,1,no,no,no,RS,one,cat,39,3.515400411,3
6,Repetition,1,trial1,1,28,2,no,no,no,IS,one,mouse,40,3.515400411,3
6,Repetition,1,trial1,1,29,1,no,no,no,IS,one,snowman,41,3.515400411,3
6,Repetition,1,trial1,1,29,2,no,no,yes,RP,three,pigs,42,3.515400411,3
6,Repetition,1,trial1,1,30,1,no,no,no,RS,one,frog,43,3.515400411,3
6,Repetition,1,trial1,1,30,2,no,no,no,IP,two,women,44,3.515400411,3
6,Repetition,1,trial1,1,31,1,no,no,yes,RP,three,turtles,45,3.515400411,3
6,Repetition,1,trial1,1,31,2,no,no,yes,IP,two,men,46,3.515400411,3
6,Repetition,1,trial1,1,32,1,yes,no,no,RS,one,dog,47,3.515400411,3
6,Repetition,1,trial1,1,32,2,yes,no,no,IS,one,foot,48,3.515400411,3
6,Repetition,1,trial2,1,33,1,no,no,yes,RP,two,spoons,49,3.515400411,3
6,Repetition,1,trial2,1,33,2,no,no,no,IP,two,teeth,50,3.515400411,3
6,Repetition,1,trial2,1,34,1,no,no,no,RS,one,frog,51,3.515400411,3
6,Repetition,1,trial2,1,34,2,no,no,yes,IP,three,geese,52,3.515400411,3
6,Repetition,1,trial2,1,35,1,no,no,no,RS,one,dog,53,3.515400411,3
6,Repetition,1,trial2,1,35,2,no,no,no,RP,two,pigs,54,3.515400411,3
6,Repetition,1,trial2,1,36,1,no,no,yes,RP,three,frogs,55,3.515400411,3
6,Repetition,1,trial2,1,36,2,no,no,yes,IP,two,men,56,3.515400411,3
6,Repetition,1,trial2,1,37,1,no,no,no,IS,one,goose,57,3.515400411,3
6,Repetition,1,trial2,1,37,2,no,no,yes,IP,three,snowmen,58,3.515400411,3
6,Repetition,1,trial2,1,38,1,no,no,yes,RP,two,turtles,59,3.515400411,3
6,Repetition,1,trial2,1,38,2,no,no,no,IP,three,women,60,3.515400411,3
6,Repetition,1,trial2,1,39,1,no,no,no,IS,one,man,61,3.515400411,3
6,Repetition,1,trial2,1,39,2,yes,no,NA,IP,two,leaves,62,3.515400411,3
6,Repetition,1,trial2,1,40,1,no,no,no,IS,one,leaf,63,3.515400411,3
6,Repetition,1,trial2,1,40,2,no,no,yes,RP,three,snakes,64,3.515400411,3
6,Repetition,1,trial2,1,41,1,no,no,no,RS,one,spoon,65,3.515400411,3
6,Repetition,1,trial2,1,41,2,no,no,no,IP,two,mice,66,3.515400411,3
6,Repetition,1,trial2,1,42,1,no,no,no,RP,two,cats,67,3.515400411,3
6,Repetition,1,trial2,1,42,2,no,no,no,IP,two,feet,68,3.515400411,3
6,Repetition,1,post,1,43,1,NA,no,no,RP,bye-bye,forks,69,3.515400411,3
6,Repetition,1,post,1,44,1,NA,no,yes,IP,bye-bye,snowmen,70,3.515400411,3
6,Repetition,1,post,1,45,1,NA,no,yes,IP,bye-bye,geese,71,3.515400411,3
6,Repetition,1,post,1,46,1,NA,no,no,RP,bye-bye,dogs,72,3.515400411,3
6,Repetition,1,post,1,47,1,NA,no,yes,IP,bye-bye,men,73,3.515400411,3
6,Repetition,1,post,1,48,1,NA,no,no,RP,bye-bye,turtles,74,3.515400411,3
6,Repetition,1,post,1,49,1,NA,no,no,IP,bye-bye,women,75,3.515400411,3
6,Repetition,1,post,1,50,1,NA,no,yes,IP,bye-bye,mice,76,3.515400411,3
6,Repetition,1,post,1,51,1,NA,no,yes,RP,bye-bye,cats,77,3.515400411,3
6,Repetition,1,post,1,52,1,NA,no,no,IP,bye-bye,feet,78,3.515400411,3
6,Repetition,1,post,1,53,1,NA,no,no,RP,bye-bye,snakes,79,3.515400411,3
6,Repetition,1,post,1,54,1,NA,no,no,IP,bye-bye,leaves,80,3.515400411,3
6,Repetition,1,post,1,55,1,NA,no,no,IP,bye-bye,teeth,81,3.515400411,3
7,Repetition,2,pre,1,1,1,NA,no,no,RP,hi,pigs,1,4.060232717,4
7,Repetition,2,pre,1,2,1,NA,no,yes,IP,hi,leaves,2,4.060232717,4
7,Repetition,2,pre,1,3,1,NA,no,yes,IP,hi,teeth,3,4.060232717,4
7,Repetition,2,pre,1,4,1,NA,no,no,RP,hi,dogs,4,4.060232717,4
7,Repetition,2,pre,1,5,1,NA,no,no,IP,hi,feet,5,4.060232717,4
7,Repetition,2,pre,1,6,1,NA,no,yes,IP,hi,snowmen,6,4.060232717,4
7,Repetition,2,pre,1,7,1,NA,no,no,RP,hi,forks,7,4.060232717,4
7,Repetition,2,pre,1,8,1,NA,no,no,RP,hi,frogs,8,4.060232717,4
7,Repetition,2,pre,1,9,1,NA,no,yes,IP,hi,geese,9,4.060232717,4
7,Repetition,2,pre,1,10,1,NA,no,yes,IP,hi,women,10,4.060232717,4
7,Repetition,2,pre,1,11,1,NA,no,no,RP,hi,spoons,11,4.060232717,4
7,Repetition,2,pre,1,12,1,NA,no,yes,IP,hi,men,12,4.060232717,4
7,Repetition,2,pre,1,13,1,NA,no,no,RP,hi,turtles,13,4.060232717,4
7,Repetition,2,pre,1,14,1,NA,no,yes,IP,hi,mice,14,4.060232717,4
7,Repetition,2,pre,1,15,1,NA,no,no,RP,hi,snakes,15,4.060232717,4
7,Repetition,2,pre,1,16,1,NA,yes,no,RP,hi,cats,16,4.060232717,4
7,Repetition,2,trial1,1,17,1,no,no,no,RS,one,mouse,17,4.060232717,4
7,Repetition,2,trial1,1,17,2,no,no,no,RP,three,snakes,18,4.060232717,4
7,Repetition,2,trial1,1,18,1,no,no,no,IS,one,leaf,19,4.060232717,4
7,Repetition,2,trial1,1,18,2,no,no,yes,IP,two,geese,20,4.060232717,4
7,Repetition,2,trial1,1,19,1,yes,no,no,RS,one,pig,21,4.060232717,4
7,Repetition,2,trial1,1,19,2,yes,no,no,IS,one,man,22,4.060232717,4
7,Repetition,2,trial1,1,20,1,no,no,no,RS,one,dog,23,4.060232717,4
7,Repetition,2,trial1,1,20,2,no,no,no,RP,three,pigs,24,4.060232717,4
7,Repetition,2,trial1,1,21,1,no,yes,no,IS,one,goose,25,4.060232717,4
7,Repetition,2,trial1,1,21,2,yes,no,yes,IP,three,women,26,4.060232717,4
7,Repetition,2,trial1,1,22,1,yes,no,no,RS,one,frog,27,4.060232717,4
7,Repetition,2,trial1,1,22,2,yes,no,no,IS,one,foot,28,4.060232717,4
7,Repetition,2,trial1,1,23,1,no,no,no,RS,one,spoon,29,4.060232717,4
7,Repetition,2,trial1,1,23,2,no,no,no,RP,three,turtles,30,4.060232717,4
7,Repetition,2,trial1,1,24,1,no,no,no,RS,one,snake,31,4.060232717,4
7,Repetition,2,trial1,1,24,2,no,no,yes,IP,two,snowmen,32,4.060232717,4
7,Repetition,2,trial1,1,25,1,yes,no,no,RP,two,frogs,33,4.060232717,4
7,Repetition,2,trial1,1,25,2,yes,no,yes,IP,two,men,34,4.060232717,4
7,Repetition,2,trial1,1,26,1,no,no,no,RP,three,spoons,35,4.060232717,4
7,Repetition,2,trial1,1,26,2,no,no,yes,IP,two,teeth,36,4.060232717,4
7,Repetition,2,trial1,1,27,1,no,no,no,RS,one,cat,37,4.060232717,4
7,Repetition,2,trial1,1,27,2,no,no,no,IS,one,snowman,38,4.060232717,4
7,Repetition,2,trial1,1,28,1,no,no,no,RP,two,dogs,39,4.060232717,4
7,Repetition,2,trial1,1,28,2,no,no,no,IP,two,feet,40,4.060232717,4
7,Repetition,2,trial1,1,29,1,no,no,no,RS,one,fork,41,4.060232717,4
7,Repetition,2,trial1,1,29,2,no,no,no,IS,one,woman,42,4.060232717,4
7,Repetition,2,trial1,1,30,1,no,no,no,IS,one,tooth,43,4.060232717,4
7,Repetition,2,trial1,1,30,2,no,no,no,RP,two,cats,44,4.060232717,4
7,Repetition,2,trial1,1,31,1,no,no,no,RS,one,turtle,45,4.060232717,4
7,Repetition,2,trial1,1,31,2,no,no,no,IP,two,mice,46,4.060232717,4
7,Repetition,2,trial1,1,32,1,no,no,no,RP,two,forks,47,4.060232717,4
7,Repetition,2,trial1,1,32,2,no,no,yes,IP,three,leaves,48,4.060232717,4
7,Repetition,2,trial2,1,33,1,no,no,no,IS,one,man,49,4.060232717,4
7,Repetition,2,trial2,1,33,2,no,no,yes,IP,three,feet,50,4.060232717,4
7,Repetition,2,trial2,1,34,1,no,no,no,RP,three,spoons,51,4.060232717,4
7,Repetition,2,trial2,1,34,2,no,no,yes,IP,two,women,52,4.060232717,4
7,Repetition,2,trial2,1,35,1,no,no,no,RS,one,dog,53,4.060232717,4
7,Repetition,2,trial2,1,35,2,yes,no,no,RP,two,frogs,54,4.060232717,4
7,Repetition,2,trial2,1,36,1,no,yes,no,RS,one,cat,55,4.060232717,4
7,Repetition,2,trial2,1,36,2,no,no,yes,IP,two,men,56,4.060232717,4
7,Repetition,2,trial2,1,37,1,no,no,no,RP,two,snakes,57,4.060232717,4
7,Repetition,2,trial2,1,37,2,no,no,no,IP,two,leaves,58,4.060232717,4
7,Repetition,2,trial2,1,38,1,no,no,no,IS,one,goose,59,4.060232717,4
7,Repetition,2,trial2,1,38,2,no,no,no,IP,three,mice,60,4.060232717,4
7,Repetition,2,trial2,1,39,1,no,no,no,RP,two,dogs,61,4.060232717,4
7,Repetition,2,trial2,1,39,2,yes,no,no,IP,three,snowmen,62,4.060232717,4
7,Repetition,2,trial2,1,40,1,no,no,yes,IS,one,mouse,63,4.060232717,4
7,Repetition,2,trial2,1,40,2,no,no,no,RP,two,forks,64,4.060232717,4
7,Repetition,2,trial2,1,41,1,no,no,no,RS,one,pig,65,4.060232717,4
7,Repetition,2,trial2,1,41,2,no,no,no,IP,three,teeth,66,4.060232717,4
7,Repetition,2,trial2,1,42,1,yes,no,no,RP,two,turtles,67,4.060232717,4
7,Repetition,2,trial2,1,42,2,no,no,no,IP,two,geese,68,4.060232717,4
7,Repetition,2,post,1,43,1,NA,no,no,RP,bye-bye,snakes,69,4.060232717,4
7,Repetition,2,post,1,44,1,NA,no,no,IP,bye-bye,geese,70,4.060232717,4
7,Repetition,2,post,1,45,1,NA,no,no,RP,bye-bye,forks,71,4.060232717,4
7,Repetition,2,post,1,46,1,NA,no,yes,IP,bye-bye,men,72,4.060232717,4
7,Repetition,2,post,1,47,1,NA,no,no,RP,bye-bye,turtles,73,4.060232717,4
7,Repetition,2,post,1,48,1,NA,no,no,IP,bye-bye,mice,74,4.060232717,4
7,Repetition,2,post,1,49,1,NA,no,yes,IP,bye-bye,women,75,4.060232717,4
7,Repetition,2,post,1,50,1,NA,no,no,RP,bye-bye,dogs,76,4.060232717,4
7,Repetition,2,post,1,51,1,NA,no,yes,IP,bye-bye,snowmen,77,4.060232717,4
7,Repetition,2,post,1,52,1,NA,no,NA,IP,bye-bye,leaves,78,4.060232717,4
7,Repetition,2,post,1,53,1,NA,no,no,IP,bye-bye,teeth,79,4.060232717,4
7,Repetition,2,post,1,54,1,NA,yes,yes,RP,bye-bye,cats,80,4.060232717,4
7,Repetition,2,post,1,55,1,NA,no,no,IP,bye-bye,feet,81,4.060232717,4
8,Reformulation,1,pre,1,1,1,NA,no,no,RP,hi,frogs,1,3.613963039,3
8,Reformulation,1,pre,1,2,1,NA,no,no,RP,hi,pigs,2,3.613963039,3
8,Reformulation,1,pre,1,3,1,NA,no,yes,IP,hi,snowmen,3,3.613963039,3
8,Reformulation,1,pre,1,4,1,NA,no,yes,IP,hi,teeth,4,3.613963039,3
8,Reformulation,1,pre,1,5,1,NA,no,yes,IP,hi,men,5,3.613963039,3
8,Reformulation,1,pre,1,6,1,NA,no,no,RP,hi,dogs,6,3.613963039,3
8,Reformulation,1,pre,1,7,1,NA,no,no,IP,hi,feet,7,3.613963039,3
8,Reformulation,1,pre,1,8,1,NA,no,yes,IP,hi,women,8,3.613963039,3
8,Reformulation,1,pre,1,9,1,NA,no,no,IP,hi,leaves,9,3.613963039,3
8,Reformulation,1,pre,1,10,1,NA,no,no,RP,hi,turtles,10,3.613963039,3
8,Reformulation,1,pre,1,11,1,NA,no,no,RP,hi,snakes,11,3.613963039,3
8,Reformulation,1,pre,1,12,1,NA,no,no,RP,hi,forks,12,3.613963039,3
8,Reformulation,1,pre,1,13,1,NA,no,no,RP,hi,cats,13,3.613963039,3
8,Reformulation,1,pre,1,14,1,NA,no,yes,IP,hi,geese,14,3.613963039,3
8,Reformulation,1,pre,1,15,1,NA,no,no,RP,hi,spoons,15,3.613963039,3
8,Reformulation,1,pre,1,16,1,NA,no,yes,IP,hi,mice,16,3.613963039,3
8,Reformulation,1,trial1,1,17,1,yes,no,no,RS,one,fork,17,3.613963039,3
8,Reformulation,1,trial1,1,17,2,yes,no,yes,RP,two,cats,18,3.613963039,3
8,Reformulation,1,trial1,1,18,1,no,no,no,RS,one,pig,19,3.613963039,3
8,Reformulation,1,trial1,1,18,2,no,no,no,IP,two,leaves,20,3.613963039,3
8,Reformulation,1,trial1,1,19,1,no,no,no,IS,one,tooth,21,3.613963039,3
8,Reformulation,1,trial1,1,19,2,no,no,no,RS,one,spoon,22,3.613963039,3
8,Reformulation,1,trial1,1,20,1,no,no,no,RP,two,snakes,23,3.613963039,3
8,Reformulation,1,trial1,1,20,2,yes,no,yes,IP,three,geese,24,3.613963039,3
8,Reformulation,1,trial1,1,21,1,no,no,no,RP,two,frogs,25,3.613963039,3
8,Reformulation,1,trial1,1,21,2,no,no,yes,IP,two,teeth,26,3.613963039,3
8,Reformulation,1,trial1,1,22,1,no,no,no,RS,one,snake,27,3.613963039,3
8,Reformulation,1,trial1,1,22,2,yes,no,no,RP,three,forks,28,3.613963039,3
8,Reformulation,1,trial1,1,23,1,no,no,no,IS,one,man,29,3.613963039,3
8,Reformulation,1,trial1,1,23,2,no,no,yes,IP,three,mice,30,3.613963039,3
8,Reformulation,1,trial1,1,24,1,yes,no,no,RP,two,dogs,31,3.613963039,3
8,Reformulation,1,trial1,1,24,2,yes,no,yes,IP,two,snowmen,32,3.613963039,3
8,Reformulation,1,trial1,1,25,1,no,no,no,RS,one,turtle,33,3.613963039,3
8,Reformulation,1,trial1,1,25,2,no,no,no,IS,one,goose,34,3.613963039,3
8,Reformulation,1,trial1,1,26,1,no,yes,no,IS,one,woman,35,3.613963039,3
8,Reformulation,1,trial1,1,26,2,yes,no,no,RP,two,spoons,36,3.613963039,3
8,Reformulation,1,trial1,1,27,1,no,no,no,IS,one,leaf,37,3.613963039,3
8,Reformulation,1,trial1,1,27,2,no,no,no,IP,three,feet,38,3.613963039,3
8,Reformulation,1,trial1,1,28,1,no,no,no,RS,one,cat,39,3.613963039,3
8,Reformulation,1,trial1,1,28,2,no,no,no,IS,one,mouse,40,3.613963039,3
8,Reformulation,1,trial1,1,29,1,no,no,no,IS,one,snowman,41,3.613963039,3
8,Reformulation,1,trial1,1,29,2,no,no,no,RP,three,pigs,42,3.613963039,3
8,Reformulation,1,trial1,1,30,1,no,no,no,RS,one,frog,43,3.613963039,3
8,Reformulation,1,trial1,1,30,2,yes,no,yes,IP,two,women,44,3.613963039,3
8,Reformulation,1,trial1,1,31,1,yes,no,no,RP,three,turtles,45,3.613963039,3
8,Reformulation,1,trial1,1,31,2,no,no,yes,IP,two,men,46,3.613963039,3
8,Reformulation,1,trial1,1,32,1,no,no,no,RS,one,dog,47,3.613963039,3
8,Reformulation,1,trial1,1,32,2,no,no,yes,IS,one,foot,48,3.613963039,3
8,Reformulation,1,trial2,1,33,1,no,no,no,RP,two,spoons,49,3.613963039,3
8,Reformulation,1,trial2,1,33,2,no,no,yes,IP,two,teeth,50,3.613963039,3
